Data e hora,temperatura interna,temperatura externa,temperatura definida pelo usuário, Atuador Resistor, Atuador Ventoinha)
24-01-2023 22:47:27,58.0,25.773627724149357,63.0,100,0
24-01-2023 22:47:28,58.0,25.773627724149357,63.0,100,0
24-01-2023 22:47:29,58.06,25.773627724149357,63.0,100,0
24-01-2023 22:47:30,58.06,25.773627724149357,63.0,100,0
24-01-2023 22:47:31,58.06,25.773627724149357,63.0,100,0
24-01-2023 22:47:32,58.12,25.773627724149357,63.0,100,0
24-01-2023 22:47:33,58.12,25.773627724149357,63.0,100,0
24-01-2023 22:47:34,58.12,25.773627724149357,63.0,100,0
24-01-2023 22:47:35,58.19,25.773627724149357,63.0,99,0
24-01-2023 22:47:36,58.12,25.773627724149357,63.0,100,0
24-01-2023 22:47:37,58.12,25.773627724149357,63.0,100,0
24-01-2023 22:47:38,58.19,25.773627724149357,63.0,99,0
24-01-2023 22:47:39,58.19,25.773627724149357,63.0,100,0
24-01-2023 22:47:40,58.19,25.773627724149357,63.0,100,0
24-01-2023 22:47:41,58.19,25.773627724149357,63.0,100,0
24-01-2023 22:47:42,58.25,25.773627724149357,63.0,98,0
24-01-2023 22:47:43,58.25,25.773627724149357,63.0,100,0
24-01-2023 22:47:44,58.25,25.773627724149357,63.0,100,0
24-01-2023 22:47:45,58.25,25.773627724149357,63.0,100,0
24-01-2023 22:47:46,58.25,25.773627724149357,63.0,100,0
24-01-2023 22:47:47,58.31,25.773627724149357,63.0,100,0
24-01-2023 22:47:48,58.31,25.773627724149357,63.0,97,0
24-01-2023 22:47:49,58.31,25.773627724149357,63.0,100,0
24-01-2023 22:47:50,58.31,25.773627724149357,63.0,100,0
24-01-2023 22:47:51,58.31,25.773627724149357,63.0,100,0
24-01-2023 22:47:52,58.31,25.773627724149357,63.0,100,0
24-01-2023 22:47:53,58.31,25.773627724149357,63.0,100,0
24-01-2023 22:47:54,58.31,25.773627724149357,63.0,100,0
24-01-2023 22:47:55,58.38,25.773627724149357,63.0,95,0
24-01-2023 22:47:56,58.38,25.773627724149357,63.0,100,0
24-01-2023 22:47:57,58.44,25.773627724149357,63.0,95,0
24-01-2023 22:47:58,58.44,25.773627724149357,63.0,95,0
24-01-2023 22:47:59,58.44,25.773627724149357,63.0,100,0
24-01-2023 22:48:00,58.5,25.773627724149357,63.0,93,0
24-01-2023 22:48:01,58.5,25.773627724149357,63.0,93,0
24-01-2023 22:48:02,58.5,25.773627724149357,63.0,100,0
24-01-2023 22:48:03,58.5,25.773627724149357,63.0,100,0
24-01-2023 22:48:04,58.5,25.773627724149357,63.0,100,0
24-01-2023 22:48:05,58.5,25.773627724149357,63.0,100,0
24-01-2023 22:48:06,58.5,25.773627724149357,63.0,100,0
24-01-2023 22:48:07,58.5,25.773627724149357,63.0,100,0
24-01-2023 22:48:08,58.56,25.773627724149357,63.0,100,0
24-01-2023 22:48:09,58.56,25.773627724149357,63.0,92,0
24-01-2023 22:48:10,58.56,25.773627724149357,63.0,98,0
24-01-2023 22:48:11,58.62,25.773627724149357,63.0,91,0
24-01-2023 22:48:12,58.62,25.773627724149357,63.0,91,0
24-01-2023 22:48:13,58.62,25.773627724149357,63.0,97,0
24-01-2023 22:48:14,58.62,25.773627724149357,63.0,97,0
24-01-2023 22:48:15,58.62,25.773627724149357,63.0,97,0
24-01-2023 22:48:16,58.62,25.773627724149357,63.0,97,0
24-01-2023 22:48:17,58.62,25.773627724149357,63.0,97,0
24-01-2023 22:48:18,58.69,25.773627724149357,63.0,97,0
24-01-2023 22:48:19,58.69,25.773627724149357,63.0,89,0
24-01-2023 22:48:20,58.69,25.773627724149357,63.0,96,0
24-01-2023 22:48:21,58.69,25.773627724149357,63.0,96,0
24-01-2023 22:48:22,58.69,25.773627724149357,63.0,96,0
24-01-2023 22:48:23,58.75,25.773627724149357,63.0,88,0
24-01-2023 22:48:24,58.75,25.773627724149357,63.0,95,0
24-01-2023 22:48:25,58.75,25.773627724149357,63.0,95,0
24-01-2023 22:48:26,58.75,25.773627724149357,63.0,95,0
24-01-2023 22:48:27,58.75,25.773627724149357,63.0,95,0
24-01-2023 22:48:28,58.75,25.773627724149357,63.0,95,0
24-01-2023 22:48:29,58.75,25.773627724149357,63.0,95,0
24-01-2023 22:48:30,58.81,25.773627724149357,63.0,87,0
24-01-2023 22:48:31,58.81,25.773627724149357,63.0,93,0
24-01-2023 22:48:32,58.88,25.773627724149357,63.0,93,0
24-01-2023 22:48:33,58.88,25.773627724149357,63.0,85,0
24-01-2023 22:48:34,58.88,25.773627724149357,63.0,92,0
24-01-2023 22:48:35,58.88,25.773627724149357,63.0,92,0
24-01-2023 22:48:36,58.88,25.773627724149357,63.0,92,0
24-01-2023 22:48:37,58.88,25.773627724149357,63.0,92,0
24-01-2023 22:48:38,58.88,25.773627724149357,63.0,92,0
24-01-2023 22:48:39,58.88,25.773627724149357,63.0,92,0
24-01-2023 22:48:40,58.88,25.773627724149357,63.0,92,0
24-01-2023 22:48:41,58.88,25.773627724149357,63.0,92,0
24-01-2023 22:48:42,58.94,25.773627724149357,63.0,85,0
24-01-2023 22:48:43,58.94,25.773627724149357,63.0,85,0
24-01-2023 22:48:44,58.94,25.773627724149357,63.0,91,0
24-01-2023 22:48:45,59.0,25.773627724149357,63.0,83,0
24-01-2023 22:48:46,59.0,25.773627724149357,63.0,83,0
24-01-2023 22:48:47,59.0,25.773627724149357,54.0,0,100
24-01-2023 22:48:48,59.0,25.773627724149357,54.0,0,91
24-01-2023 22:48:49,59.06,25.773627724149357,54.0,0,98
24-01-2023 22:48:50,59.06,25.773627724149357,54.0,0,98
24-01-2023 22:48:51,59.06,25.773627724149357,54.0,0,93
24-01-2023 22:48:52,59.06,25.773627724149357,54.0,0,93
24-01-2023 22:48:53,59.06,25.773627724149357,54.0,0,93
24-01-2023 22:48:54,59.06,25.773627724149357,54.0,0,94
24-01-2023 22:48:55,59.06,25.773627724149357,54.0,0,94
24-01-2023 22:48:56,59.12,25.773627724149357,54.0,0,100
24-01-2023 22:48:57,59.12,25.773627724149357,54.0,0,100
24-01-2023 22:48:58,59.12,25.773627724149357,54.0,0,96
24-01-2023 22:48:59,59.12,25.773627724149357,54.0,0,97
24-01-2023 22:49:00,59.12,25.773627724149357,54.0,0,97
24-01-2023 22:49:01,59.12,25.773627724149357,54.0,0,97
24-01-2023 22:49:02,59.12,25.773627724149357,54.0,0,98
24-01-2023 22:49:03,59.12,25.773627724149357,54.0,0,98
24-01-2023 22:49:04,59.12,25.773627724149357,54.0,0,99
24-01-2023 22:49:05,59.12,25.773627724149357,54.0,0,99
24-01-2023 22:49:06,59.12,25.773627724149357,54.0,0,100
24-01-2023 22:49:07,59.12,25.773627724149357,54.0,0,100
24-01-2023 22:49:08,59.12,25.773627724149357,54.0,0,100
24-01-2023 22:49:09,59.12,25.773627724149357,54.0,0,100
24-01-2023 22:49:10,59.12,25.773627724149357,54.0,0,100
24-01-2023 22:49:11,59.12,25.773627724149357,54.0,0,100
24-01-2023 22:49:12,59.12,25.773627724149357,54.0,0,100
24-01-2023 22:49:13,59.12,25.773627724149357,54.0,0,100
24-01-2023 22:49:14,59.12,25.773627724149357,54.0,0,100
24-01-2023 22:49:15,59.12,25.773627724149357,54.0,0,100
24-01-2023 22:49:16,59.12,25.773627724149357,54.0,0,100
24-01-2023 22:49:17,59.12,25.773627724149357,54.0,0,100
24-01-2023 22:49:18,59.12,25.773627724149357,54.0,0,100
24-01-2023 22:49:19,59.06,25.773627724149357,54.0,0,97
24-01-2023 22:49:20,59.0,25.773627724149357,54.0,0,96
24-01-2023 22:49:21,59.0,25.773627724149357,54.0,0,96
24-01-2023 22:49:22,58.94,25.773627724149357,54.0,0,96
24-01-2023 22:49:23,58.94,25.773627724149357,54.0,0,100
24-01-2023 22:49:24,58.94,25.773627724149357,54.0,0,100
24-01-2023 22:49:25,58.94,25.773627724149357,54.0,0,100
24-01-2023 22:49:26,58.88,25.773627724149357,54.0,0,96
24-01-2023 22:49:27,58.88,25.773627724149357,54.0,0,100
24-01-2023 22:49:28,58.88,25.773627724149357,54.0,0,100
24-01-2023 22:49:29,58.88,25.773627724149357,54.0,0,100
24-01-2023 22:49:30,58.81,25.773627724149357,54.0,0,95
24-01-2023 22:49:31,58.75,25.773627724149357,54.0,0,95
24-01-2023 22:49:32,58.75,25.773627724149357,54.0,0,95
24-01-2023 22:49:33,58.75,25.773627724149357,54.0,0,100
24-01-2023 22:49:34,58.62,25.773627724149357,54.0,0,86
24-01-2023 22:49:35,58.62,25.773627724149357,54.0,0,86
24-01-2023 22:49:36,58.62,25.773627724149357,54.0,0,100
24-01-2023 22:49:37,58.56,25.773627724149357,54.0,0,93
24-01-2023 22:49:38,58.56,25.773627724149357,54.0,0,93
24-01-2023 22:49:39,58.5,25.773627724149357,54.0,0,92
24-01-2023 22:49:40,58.5,25.773627724149357,54.0,0,99
24-01-2023 22:49:41,58.5,25.773627724149357,54.0,0,99
24-01-2023 22:49:42,58.5,25.773627724149357,54.0,0,99
24-01-2023 22:49:43,58.44,25.773627724149357,54.0,0,92
24-01-2023 22:49:44,58.38,25.773627724149357,54.0,0,91
24-01-2023 22:49:45,58.38,25.773627724149357,54.0,0,91
24-01-2023 22:49:46,58.31,25.773627724149357,54.0,0,89
24-01-2023 22:49:47,58.19,25.773627724149357,54.0,0,81
24-01-2023 22:49:48,58.19,25.773627724149357,54.0,0,81
24-01-2023 22:49:49,58.19,25.773627724149357,54.0,0,93
24-01-2023 22:49:50,58.12,25.773627724149357,54.0,0,85
24-01-2023 22:49:51,58.12,25.773627724149357,54.0,0,92
24-01-2023 22:49:52,58.12,25.773627724149357,54.0,0,92
24-01-2023 22:49:53,58.12,25.773627724149357,54.0,0,92
24-01-2023 22:49:54,58.0,25.773627724149357,54.0,0,78
24-01-2023 22:49:55,57.94,25.773627724149357,54.0,0,78
24-01-2023 22:49:56,57.94,25.773627724149357,54.0,0,82
24-01-2023 22:49:57,57.88,25.773627724149357,54.0,0,81
24-01-2023 22:49:58,57.81,25.773627724149357,54.0,0,79
24-01-2023 22:49:59,57.81,25.773627724149357,54.0,0,79
24-01-2023 22:50:00,57.75,25.773627724149357,54.0,0,78
24-01-2023 22:50:01,57.69,25.773627724149357,54.0,0,77
24-01-2023 22:50:02,57.62,25.773627724149357,54.0,0,77
24-01-2023 22:50:03,57.62,25.773627724149357,54.0,0,75
24-01-2023 22:50:04,57.62,25.773627724149357,54.0,0,82
24-01-2023 22:50:05,57.62,25.773627724149357,54.0,0,82
24-01-2023 22:50:06,57.62,25.773627724149357,54.0,0,82
24-01-2023 22:50:07,57.5,25.773627724149357,54.0,0,68
24-01-2023 22:50:08,57.44,25.773627724149357,54.0,0,72
24-01-2023 22:50:09,57.38,25.773627724149357,54.0,0,72
24-01-2023 22:50:10,57.38,25.773627724149357,54.0,0,71
24-01-2023 22:50:11,57.31,25.773627724149357,54.0,0,69
24-01-2023 22:50:12,57.25,25.773627724149357,54.0,0,68
24-01-2023 22:50:13,57.25,25.773627724149357,54.0,0,68
24-01-2023 22:50:14,57.19,25.773627724149357,54.0,0,67
24-01-2023 22:50:15,57.19,25.773627724149357,54.0,0,73
24-01-2023 22:50:16,57.19,25.773627724149357,54.0,0,73
24-01-2023 22:50:17,57.19,25.773627724149357,54.0,0,73
24-01-2023 22:50:18,57.19,25.773627724149357,54.0,0,73
24-01-2023 22:50:19,57.0,25.773627724149357,54.0,0,73
24-01-2023 22:50:20,57.0,25.773627724149357,54.0,0,51
24-01-2023 22:50:21,56.94,25.773627724149357,54.0,0,62
24-01-2023 22:50:22,56.88,25.773627724149357,54.0,0,61
24-01-2023 22:50:23,56.88,25.773627724149357,54.0,0,61
24-01-2023 22:50:24,56.81,25.773627724149357,54.0,0,59
24-01-2023 22:50:25,56.75,25.773627724149357,54.0,0,58
24-01-2023 22:50:26,56.69,25.773627724149357,54.0,0,58
24-01-2023 22:50:27,56.69,25.773627724149357,54.0,0,57
24-01-2023 22:50:28,56.69,25.773627724149357,54.0,0,63
24-01-2023 22:50:29,56.69,25.773627724149357,54.0,0,63
24-01-2023 22:50:30,56.69,25.773627724149357,54.0,0,63
24-01-2023 22:50:31,56.5,25.773627724149357,54.0,0,41
24-01-2023 22:50:32,56.5,25.773627724149357,54.0,0,60
24-01-2023 22:50:33,56.44,25.773627724149357,54.0,0,60
24-01-2023 22:50:34,56.44,25.773627724149357,54.0,0,52
24-01-2023 22:50:35,56.31,25.773627724149357,54.0,0,43
24-01-2023 22:50:36,56.25,25.773627724149357,54.0,0,48
24-01-2023 22:50:37,56.25,25.773627724149357,54.0,0,48
24-01-2023 22:50:38,56.19,25.773627724149357,54.0,0,47
24-01-2023 22:50:39,56.19,25.773627724149357,54.0,0,53
24-01-2023 22:50:40,56.19,25.773627724149357,54.0,0,53
24-01-2023 22:50:41,56.19,25.773627724149357,54.0,0,53
24-01-2023 22:50:42,56.19,25.773627724149357,33.0,0,100
24-01-2023 22:50:43,56.0,25.773627724149357,33.0,0,100
24-01-2023 22:50:44,56.0,25.773627724149357,33.0,0,100
24-01-2023 22:50:45,55.94,25.773627724149357,33.0,0,100
24-01-2023 22:50:46,55.88,25.773627724149357,33.0,0,100
24-01-2023 22:50:47,55.81,25.773627724149357,33.0,0,100
24-01-2023 22:50:48,55.81,25.773627724149357,33.0,0,100
24-01-2023 22:50:49,55.69,25.773627724149357,33.0,0,100
24-01-2023 22:50:50,55.62,25.773627724149357,33.0,0,100
24-01-2023 22:50:51,55.62,25.773627724149357,33.0,0,100
24-01-2023 22:50:52,55.62,25.773627724149357,33.0,0,100
24-01-2023 22:50:53,55.62,25.773627724149357,33.0,0,100
24-01-2023 22:50:54,55.62,25.773627724149357,33.0,0,100
24-01-2023 22:50:55,55.62,25.773627724149357,33.0,0,100
24-01-2023 22:50:56,55.38,25.773627724149357,33.0,0,100
24-01-2023 22:50:57,55.25,25.773627724149357,33.0,0,100
24-01-2023 22:50:58,55.25,25.773627724149357,33.0,0,100
24-01-2023 22:50:59,55.19,25.773627724149357,33.0,0,100
24-01-2023 22:51:00,55.06,25.773627724149357,33.0,0,100
24-01-2023 22:51:01,54.94,25.773627724149357,33.0,0,100
24-01-2023 22:51:02,54.94,25.773627724149357,33.0,0,100
24-01-2023 22:51:03,54.88,25.773627724149357,33.0,0,100
24-01-2023 22:51:04,54.88,25.773627724149357,33.0,0,100
24-01-2023 22:51:05,54.88,25.773627724149357,33.0,0,100
24-01-2023 22:51:06,54.88,25.773627724149357,33.0,0,100
24-01-2023 22:51:07,54.69,25.773627724149357,33.0,0,100
24-01-2023 22:51:08,54.69,25.773627724149357,33.0,0,100
24-01-2023 22:51:09,54.56,25.773627724149357,33.0,0,100
24-01-2023 22:51:10,54.5,25.773627724149357,33.0,0,100
24-01-2023 22:51:11,54.38,25.773627724149357,33.0,0,100
24-01-2023 22:51:12,54.38,25.773627724149357,33.0,0,100
24-01-2023 22:51:13,54.31,25.773627724149357,33.0,0,100
24-01-2023 22:51:14,54.12,25.773627724149357,33.0,0,100
24-01-2023 22:51:15,54.12,25.773627724149357,33.0,0,100
24-01-2023 22:51:16,54.06,25.773627724149357,33.0,0,100
24-01-2023 22:51:17,54.06,25.773627724149357,33.0,0,100
24-01-2023 22:51:18,54.06,25.773627724149357,33.0,0,100
24-01-2023 22:51:19,54.06,25.773627724149357,33.0,0,100
24-01-2023 22:51:20,53.88,25.773627724149357,33.0,0,100
24-01-2023 22:51:21,53.81,25.773627724149357,33.0,0,100
24-01-2023 22:51:22,53.81,25.773627724149357,33.0,0,100
24-01-2023 22:51:23,53.62,25.773627724149357,33.0,0,100
24-01-2023 22:51:24,53.56,25.773627724149357,33.0,0,100
24-01-2023 22:51:25,53.44,25.773627724149357,33.0,0,100
24-01-2023 22:51:26,53.44,25.773627724149357,33.0,0,100
24-01-2023 22:51:27,53.38,25.773627724149357,33.0,0,100
24-01-2023 22:51:28,53.38,25.773627724149357,33.0,0,100
24-01-2023 22:51:29,53.38,25.773627724149357,33.0,0,100
24-01-2023 22:51:30,53.38,25.773627724149357,33.0,0,100
24-01-2023 22:51:31,53.38,25.773627724149357,33.0,0,100
24-01-2023 22:51:32,53.38,25.773627724149357,33.0,0,100
24-01-2023 22:51:33,53.0,25.773627724149357,33.0,0,100
24-01-2023 22:51:34,52.88,25.773627724149357,33.0,0,100
24-01-2023 22:51:35,52.75,25.773627724149357,33.0,0,100
24-01-2023 22:51:36,52.75,25.773627724149357,33.0,0,100
24-01-2023 22:51:37,52.69,25.773627724149357,33.0,0,100
24-01-2023 22:51:38,52.56,25.773627724149357,33.0,0,100
24-01-2023 22:51:39,52.44,25.773627724149357,33.0,0,100
24-01-2023 22:51:40,52.44,25.773627724149357,33.0,0,100
24-01-2023 22:51:41,52.44,25.773627724149357,33.0,0,100
24-01-2023 22:51:42,52.44,25.773627724149357,33.0,0,100
24-01-2023 22:51:43,52.44,25.773627724149357,33.0,0,100
24-01-2023 22:51:44,52.25,25.773627724149357,33.0,0,100
24-01-2023 22:51:45,52.12,25.773627724149357,33.0,0,100
24-01-2023 22:51:46,52.0,25.773627724149357,33.0,0,100
24-01-2023 22:51:47,52.0,25.773627724149357,33.0,0,100
24-01-2023 22:51:48,51.88,25.773627724149357,33.0,0,100
24-01-2023 22:51:49,51.81,25.773627724149357,33.0,0,100
24-01-2023 22:51:50,51.81,25.773627724149357,33.0,0,100
24-01-2023 22:51:51,51.69,25.773627724149357,33.0,0,100
24-01-2023 22:51:52,51.56,25.773627724149357,33.0,0,100
24-01-2023 22:51:53,51.56,25.773627724149357,33.0,0,100
24-01-2023 22:51:54,51.56,25.773627724149357,33.0,0,100
24-01-2023 22:51:55,51.56,25.773627724149357,33.0,0,100
24-01-2023 22:51:56,51.31,25.773627724149357,33.0,0,100
24-01-2023 22:51:57,51.31,25.773627724149357,33.0,0,100
24-01-2023 22:51:58,51.25,25.773627724149357,33.0,0,100
24-01-2023 22:51:59,51.12,25.773627724149357,33.0,0,100
24-01-2023 22:52:00,51.12,25.773627724149357,33.0,0,100
24-01-2023 22:52:01,51.0,25.773627724149357,33.0,0,100
24-01-2023 22:52:02,50.94,25.773627724149357,33.0,0,100
24-01-2023 22:52:03,50.81,25.773627724149357,33.0,0,100
24-01-2023 22:52:04,50.81,25.773627724149357,33.0,0,100
24-01-2023 22:52:05,50.81,25.773627724149357,33.0,0,100
24-01-2023 22:52:06,50.81,25.773627724149357,33.0,0,100
24-01-2023 22:52:07,50.81,25.773627724149357,33.0,0,100
24-01-2023 22:52:08,50.62,25.773627724149357,33.0,0,100
24-01-2023 22:52:09,50.5,25.773627724149357,33.0,0,100
24-01-2023 22:52:10,50.38,25.773627724149357,33.0,0,100
24-01-2023 22:52:11,50.38,25.773627724149357,33.0,0,100
24-01-2023 22:52:12,50.31,25.773627724149357,33.0,0,100
24-01-2023 22:52:13,50.19,25.773627724149357,33.0,0,100
24-01-2023 22:52:14,50.19,25.773627724149357,33.0,0,100
24-01-2023 22:52:15,50.12,25.773627724149357,33.0,0,100
24-01-2023 22:52:16,49.94,25.773627724149357,33.0,0,100
24-01-2023 22:52:17,49.94,25.773627724149357,33.0,0,100
24-01-2023 22:52:18,49.94,25.773627724149357,33.0,0,100
24-01-2023 22:52:19,49.94,25.773627724149357,33.0,0,100
24-01-2023 22:52:20,49.75,25.773627724149357,33.0,0,100
24-01-2023 22:52:21,49.75,25.773627724149357,33.0,0,100
24-01-2023 22:52:22,49.62,25.773627724149357,33.0,0,100
24-01-2023 22:52:23,49.56,25.773627724149357,33.0,0,100
24-01-2023 22:52:24,49.44,25.773627724149357,33.0,0,100
24-01-2023 22:52:25,49.44,25.773627724149357,33.0,0,100
24-01-2023 22:52:26,49.38,25.773627724149357,33.0,0,100
24-01-2023 22:52:27,49.25,25.773627724149357,33.0,0,100
24-01-2023 22:52:28,49.25,25.773627724149357,33.0,0,100
24-01-2023 22:52:29,49.12,25.773627724149357,33.0,0,100
24-01-2023 22:52:30,49.12,25.773627724149357,33.0,0,100
24-01-2023 22:52:31,49.12,25.773627724149357,33.0,0,100
24-01-2023 22:52:32,49.12,25.773627724149357,33.0,0,100
24-01-2023 22:52:33,48.94,25.773627724149357,33.0,0,100
24-01-2023 22:52:34,48.81,25.773627724149357,33.0,0,100
24-01-2023 22:52:35,48.81,25.773627724149357,33.0,0,100
24-01-2023 22:52:36,48.75,25.773627724149357,33.0,0,100
24-01-2023 22:52:37,48.62,25.773627724149357,33.0,0,100
24-01-2023 22:52:38,48.62,25.773627724149357,33.0,0,100
24-01-2023 22:52:39,48.5,25.773627724149357,33.0,0,100
24-01-2023 22:52:40,48.44,25.773627724149357,33.0,0,100
24-01-2023 22:52:41,48.31,25.773627724149357,33.0,0,100
24-01-2023 22:52:42,48.31,25.773627724149357,33.0,0,100
24-01-2023 22:52:43,48.31,25.773627724149357,33.0,0,100
24-01-2023 22:52:44,48.31,25.773627724149357,33.0,0,100
24-01-2023 22:52:45,48.31,25.773627724149357,33.0,0,100
24-01-2023 22:52:46,48.12,25.773627724149357,33.0,0,100
24-01-2023 22:52:47,48.0,25.773627724149357,33.0,0,100
24-01-2023 22:52:48,47.88,25.773627724149357,33.0,0,100
24-01-2023 22:52:49,47.88,25.773627724149357,33.0,0,100
24-01-2023 22:52:50,47.81,25.773627724149357,33.0,0,100
24-01-2023 22:52:51,47.69,25.773627724149357,33.0,0,100
24-01-2023 22:52:52,47.69,25.773627724149357,33.0,0,100
24-01-2023 22:52:53,47.62,25.773627724149357,33.0,0,100
24-01-2023 22:52:54,47.56,25.773627724149357,33.0,0,100
24-01-2023 22:52:55,47.56,25.773627724149357,33.0,0,100
24-01-2023 22:52:56,47.56,25.773627724149357,33.0,0,100
24-01-2023 22:52:57,47.56,25.773627724149357,33.0,0,100
24-01-2023 22:52:58,47.38,25.773627724149357,33.0,0,100
24-01-2023 22:52:59,47.38,25.773627724149357,33.0,0,100
24-01-2023 22:53:00,47.25,25.773627724149357,33.0,0,100
24-01-2023 22:53:01,47.19,25.773627724149357,33.0,0,100
24-01-2023 22:53:02,47.19,25.773627724149357,33.0,0,100
24-01-2023 22:53:03,47.0,25.773627724149357,33.0,0,100
24-01-2023 22:53:04,46.94,25.773627724149357,33.0,0,100
24-01-2023 22:53:05,46.81,25.773627724149357,33.0,0,100
24-01-2023 22:53:06,46.81,25.773627724149357,33.0,0,100
24-01-2023 22:53:07,46.75,25.773627724149357,33.0,0,100
24-01-2023 22:53:08,46.75,25.773627724149357,33.0,0,100
24-01-2023 22:53:09,46.75,25.773627724149357,33.0,0,100
24-01-2023 22:53:10,46.75,25.773627724149357,33.0,0,100
24-01-2023 22:53:11,46.56,25.773627724149357,33.0,0,100
24-01-2023 22:53:12,46.44,25.773627724149357,33.0,0,100
24-01-2023 22:53:13,46.44,25.773627724149357,33.0,0,100
24-01-2023 22:53:14,46.38,25.773627724149357,33.0,0,100
24-01-2023 22:53:15,46.31,25.773627724149357,33.0,0,100
24-01-2023 22:53:16,46.31,25.773627724149357,33.0,0,100
24-01-2023 22:53:17,46.19,25.773627724149357,33.0,0,100
24-01-2023 22:53:18,46.12,25.773627724149357,33.0,0,100
24-01-2023 22:53:19,46.0,25.773627724149357,33.0,0,100
24-01-2023 22:53:20,46.0,25.773627724149357,33.0,0,100
24-01-2023 22:53:21,46.0,25.773627724149357,33.0,0,100
24-01-2023 22:53:22,46.0,25.773627724149357,33.0,0,100
24-01-2023 22:53:23,46.0,25.773627724149357,33.0,0,100
24-01-2023 22:53:24,45.88,25.773627724149357,33.0,0,100
24-01-2023 22:53:25,45.75,25.773627724149357,33.0,0,100
24-01-2023 22:53:26,45.69,25.773627724149357,33.0,0,100
24-01-2023 22:53:27,45.69,25.773627724149357,33.0,0,100
24-01-2023 22:53:28,45.56,25.773627724149357,33.0,0,100
24-01-2023 22:53:29,45.5,25.773627724149357,33.0,0,100
24-01-2023 22:53:30,45.5,25.773627724149357,33.0,0,100
24-01-2023 22:53:31,45.44,25.773627724149357,33.0,0,100
24-01-2023 22:53:32,45.44,25.773627724149357,33.0,0,100
24-01-2023 22:53:33,45.44,25.773627724149357,33.0,0,100
24-01-2023 22:53:34,45.44,25.773627724149357,33.0,0,100
24-01-2023 22:53:35,45.44,25.773627724149357,33.0,0,100
24-01-2023 22:53:36,45.44,25.773627724149357,33.0,0,100
24-01-2023 22:53:37,45.12,25.773627724149357,33.0,0,100
24-01-2023 22:53:38,45.06,25.773627724149357,33.0,0,100
24-01-2023 22:53:39,45.0,25.773627724149357,33.0,0,100
24-01-2023 22:53:40,45.0,25.773627724149357,33.0,0,100
24-01-2023 22:53:41,44.88,25.773627724149357,33.0,0,100
24-01-2023 22:53:42,44.81,25.773627724149357,33.0,0,100
24-01-2023 22:53:43,44.69,25.773627724149357,33.0,0,100
24-01-2023 22:53:44,44.69,25.773627724149357,33.0,0,100
24-01-2023 22:53:45,44.69,25.773627724149357,33.0,0,100
24-01-2023 22:53:46,44.69,25.773627724149357,33.0,0,100
24-01-2023 22:53:47,44.69,25.773627724149357,33.0,0,100
24-01-2023 22:53:48,44.69,25.773627724149357,33.0,0,100
24-01-2023 22:53:49,44.44,25.773627724149357,33.0,0,100
24-01-2023 22:53:50,44.44,25.773627724149357,33.0,0,100
24-01-2023 22:53:51,44.38,25.773627724149357,33.0,0,100
24-01-2023 22:53:52,44.31,25.773627724149357,33.0,0,100
24-01-2023 22:53:53,44.25,25.773627724149357,33.0,0,100
24-01-2023 22:53:54,44.25,25.773627724149357,33.0,0,100
24-01-2023 22:53:55,44.12,25.773627724149357,33.0,0,100
24-01-2023 22:53:56,44.06,25.773627724149357,33.0,0,100
24-01-2023 22:53:57,44.06,25.773627724149357,33.0,0,100
24-01-2023 22:53:58,43.94,25.773627724149357,33.0,0,100
24-01-2023 22:53:59,43.94,25.773627724149357,33.0,0,100
24-01-2023 22:54:00,43.94,25.773627724149357,33.0,0,100
24-01-2023 22:54:01,43.94,25.773627724149357,33.0,0,100
24-01-2023 22:54:02,43.81,25.773627724149357,33.0,0,100
24-01-2023 22:54:03,43.75,25.773627724149357,33.0,0,100
24-01-2023 22:54:04,43.75,25.773627724149357,33.0,0,100
24-01-2023 22:54:05,43.62,25.773627724149357,33.0,0,100
24-01-2023 22:54:06,43.56,25.773627724149357,33.0,0,100
24-01-2023 22:54:07,43.5,25.773627724149357,33.0,0,100
24-01-2023 22:54:08,43.5,25.773627724149357,33.0,0,100
24-01-2023 22:54:09,43.38,25.773627724149357,33.0,0,100
24-01-2023 22:54:10,43.38,25.773627724149357,33.0,0,100
24-01-2023 22:54:11,43.38,25.773627724149357,33.0,0,100
24-01-2023 22:54:12,43.38,25.773627724149357,33.0,0,100
24-01-2023 22:54:13,43.38,25.773627724149357,33.0,0,100
24-01-2023 22:54:14,43.38,25.773627724149357,33.0,0,100
24-01-2023 22:54:15,43.19,25.773627724149357,33.0,0,100
24-01-2023 22:54:16,43.12,25.773627724149357,33.0,0,100
24-01-2023 22:54:17,43.06,25.773627724149357,33.0,0,100
24-01-2023 22:54:18,43.06,25.773627724149357,33.0,0,100
24-01-2023 22:54:19,42.94,25.773627724149357,33.0,0,100
24-01-2023 22:54:20,42.88,25.773627724149357,33.0,0,100
24-01-2023 22:54:21,42.88,25.773627724149357,33.0,0,100
24-01-2023 22:54:22,42.81,25.773627724149357,33.0,0,100
24-01-2023 22:54:23,42.75,25.773627724149357,33.0,0,100
24-01-2023 22:54:24,42.75,25.773627724149357,33.0,0,100
24-01-2023 22:54:25,42.75,25.773627724149357,33.0,0,100
24-01-2023 22:54:26,42.75,25.773627724149357,33.0,0,100
24-01-2023 22:54:27,42.56,25.773627724149357,33.0,0,100
24-01-2023 22:54:28,42.56,25.773627724149357,33.0,0,100
